id,comp1,comp4,semantic_prac1,semantic1_timer_First Click,semantic1_timer_Last Click,semantic1_timer_Page Submit,semantic1_timer_Click Count,Q796_First Click,Q796_Last Click,Q796_Page Submit,Q796_Click Count,phono_pract1,phono1_timer_First Click,phono1_timer_Last Click,phono1_timer_Page Submit,phono1_timer_Click Count,Q797_First Click,Q797_Last Click,Q797_Page Submit,Q797_Click Count,conj_prac1,conj1_timer_First Click,conj1_timer_Last Click,conj1_timer_Page Submit,conj1_timer_Click Count,Q801_First Click,Q801_Last Click,Q801_Page Submit,Q801_Click Count,disj_pract1,distjunct_timer_First Click,distjunct_timer_Last Click,distjunct_timer_Page Submit,distjunct_timer_Click Count,Q800_First Click,Q800_Last Click,Q800_Page Submit,Q800_Click Count,semantic_pract2,Q679_First Click,Q679_Last Click,Q679_Page Submit,Q679_Click Count,Q803_First Click,Q803_Last Click,Q803_Page Submit,Q803_Click Count,phono_pract2,Q683_First Click,Q683_Last Click,Q683_Page Submit,Q683_Click Count,Q805_First Click,Q805_Last Click,Q805_Page Submit,Q805_Click Count,conj_prac2,Q691_First Click,Q691_Last Click,Q691_Page Submit,Q691_Click Count,Q811_First Click,Q811_Last Click,Q811_Page Submit,Q811_Click Count,disj_prac2,Q687_First Click,Q687_Last Click,Q687_Page Submit,Q687_Click Count,Q807_First Click,Q807_Last Click,Q807_Page Submit,Q807_Click Count,semantic_pract3,Q696_First Click,Q696_Last Click,Q696_Page Submit,Q696_Click Count,Q812_First Click,Q812_Last Click,Q812_Page Submit,Q812_Click Count,phono_pract3,Q700_First Click,Q700_Last Click,Q700_Page Submit,Q700_Click Count,Q814_First Click,Q814_Last Click,Q814_Page Submit,Q814_Click Count,conj_prac3,Q708_First Click,Q708_Last Click,Q708_Page Submit,Q708_Click Count,Q818_First Click,Q818_Last Click,Q818_Page Submit,Q818_Click Count,disj_prac3,Q704_First Click,Q704_Last Click,Q704_Page Submit,Q704_Click Count,Q816_First Click,Q816_Last Click,Q816_Page Submit,Q816_Click Count,semantic_prac4,Q713_First Click,Q713_Last Click,Q713_Page Submit,Q713_Click Count,Q820_First Click,Q820_Last Click,Q820_Page Submit,Q820_Click Count,phono_pract4,Q717_First Click,Q717_Last Click,Q717_Page Submit,Q717_Click Count,Q822_First Click,Q822_Last Click,Q822_Page Submit,Q822_Click Count,conj_prac4,Q725_First Click,Q725_Last Click,Q725_Page Submit,Q725_Click Count,Q826_First Click,Q826_Last Click,Q826_Page Submit,Q826_Click Count,disj_prac4,Q721_First Click,Q721_Last Click,Q721_Page Submit,Q721_Click Count,Q824_First Click,Q824_Last Click,Q824_Page Submit,Q824_Click Count,age,gender,gender_5_TEXT,race,race_6_TEXT,spanish,english,fluent-languages,dyslexia,fb,Q866,id,semantic_1,semantic_2,semantic_3,semantic_4,semantic_5,semantic_6,semantic_7,semantic_8,phono_1,phono_2,phono_3,phono_4,phono_5,phono_6,phono_7,phono_8,disj_1,disj_2,disj_3,disj_4,disj_5,disj_6,disj_7,disj_8,conj_1,conj_2,conj_3,conj_4,conj_5,conj_6,conj_7,conj_8
R_7Ho7pEfc9a08QJs,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7AMhcC2WZ861q66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1AFKVFHOt3QJPky,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thriller,horror,action,comedy",21.584,21.584,60.107,1,1.522,1.522,60.105,1,"yellow,yonder,yes",0.964,0.964,60.007,1,0.805,0.805,60.005,1,,0.908,0.908,60.005,1,1.086,26.787,60.107,2,,0.973,0.973,60.106,1,1.144,1.144,60.007,1,29,Female,,Asian,,No,Yes,,No,test1,,,,,,,,,"1761231213675,cat,1761231236111,dog,1761231236575,hamster,1761231237558,cow,1761231238067,chicken,1761231238893,horse,1761231239477,pig,1761231241069,bison,1761231242762,buffalo,1761231243762,jackalope,1761231247344,gazelle,1761231252494,lemur,1761231254394,leopard,1761231256200,lion,1761231258201,liger,1761231260155,leech,1761231262374,axolotyl,1761231269772,koala,1761231273730","1761231278618,legos,1761231281907,hula hoop,1761231286384,playstation,1761231287901,gameboy,1761231289964,nintendo,1761231291383,atari,1761231292857,blocks,1761231297240,playdough,1761231308746,clay,1761231315237,coloring book,1761231320550",,,,,,,"1761231345710,jump,1761231348374,jazz,1761231350845,jaguar,1761231355072,jeans,1761231358349,jeer,1761231361945,judge,1761231363545,judgement,1761231367028,judicial,1761231369810,jury,1761231371236,julep,1761231375377,jar,1761231379828,jasperite,1761231400869,jelly,1761231405687","1761231408650,hot,1761231411068,hop,1761231412662,hollow,1761231415868,hole,1761231417826,hope,1761231420562,harp,1761231425689,hard,1761231429643,heart,1761231430808,hear,1761231432188,heap,1761231434173,heal,1761231435427,heel,1761231436627,high,1761231441731,height,1761231442777,hit,1761231445313,hough,1761231451056,hum,1761231453050,hunter,1761231456701,hunt,1761231458290,hero,1761231466824",,,,,,,"1761231478017,sharp,1761231494075,sing,1761231494970,single,1761231496189,singe,1761231499176,stilt,1761231500378,stye,1761231501739,style,1761231503304,sinister,1761231504977,sin,1761231505989,simple,1761231507932,sidle,1761231510823,sniffle,1761231513735,snug,1761231515013,snap,1761231517335,snort,1761231518468,snot,1761231519232,snack,1761231521907,stash,1761231525221,stack,1761231526295,slack,1761231527554,slip,1761231529002,slope,1761231530322,slink,1761231532078,slit,1761231534279,slump,1761231537513","1761231540230,bread,1761231548941,bring,1761231550069,breathe,1761231552984,breast,1761231553970,brief,1761231556307,breeze,1761231564169,but,1761231565952,butter,1761231567217,button,1761231568900,bike,1761231571279,bingo,1761231579887,bongo,1761231581078,busy,1761231584619,built,1761231587558,building,1761231589810,bull,1761231594026,bully,1761231596382,bison,1761231597785,buffalo,1761231599298",,,,,,,"1761231606832,nightstand,1761231612382,nightlight,1761231629668","1761231668953,arm,1761231671415,armpit,1761231673641,artery,1761231678198,adrenal,1761231684958"
R_3F2jZQq7Ip5ru98,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thriller,horror,action,comedy",1.111,46.961,60.008,2,1.13,1.13,60.107,1,"yellow,yonder,yes",1.293,1.293,60.105,1,1.216,1.216,60.107,1,,1.177,1.177,60.007,1,1.756,1.756,61.963,1,,0,0,60.003,0,1.118,1.118,60.007,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,Female,,Asian,,No,Yes,,No,test2,,,,,"1761231944409,chair,1761231946706,table,1761231947487,desk,1761231950095,fridge,1761231954760,microwave,1761231955948,couch,1761231958857,sofa,1761231959687,recliner,1761231964075,rug,1761231964844,bed,1761231967425,lamp,1761231970437,sink,1761231995888,nightstand,1761232002867","1761232006444,eyes,1761232011266,nose,1761232011867,mouth,1761232012756,arms,1761232013528,legs,1761232014305,fingers,1761232015221,toes,1761232015964,nails,1761232018008,skull,1761232024722,lips,1761232029612,ears,1761232030491,brain,1761232034902,skin,1761232035577,scapula,1761232052178,sternum,1761232053422,liver,1761232057701,lungs,1761232058494,heart,1761232059217,kidneys,1761232060192,pancreas,1761232064401",,,,,,,"1761232074680,snip,1761232078137,snicker,1761232080110,sniffle,1761232081507,snack,1761232083697,snitch,1761232086159,snark,1761232088322,shark,1761232091543,shatter,1761232094196,shuffle,1761232095619,shift,1761232100506,shiv,1761232101605,shirt,1761232103370,solo,1761232107516,soon,1761232110404,solve,1761232111587,soar,1761232113287,sour,1761232114406,sort,1761232116907,sore,1761232118262,surplus,1761232120636,surly,1761232122872,seek,1761232125104,sheet,1761232133024,shift,1761232134068","1761232173447,butter,1761232176102,buffer,1761232177011,button,1761232181535,bulk,1761232183506,beat,1761232184621,beater,1761232185981,battle,1761232189119,be,1761232190027,bread,1761232192613,bring,1761232193670,brew,1761232195524,brush,1761232198556,broil,1761232201519,boil,1761232204077,bool,1761232205296,boisterous,1761232207729,bark,1761232213288,baffle,1761232218777,baste,1761232220836,brown,1761232223681,brat,1761232229869,bring,1761232231393",,,,,,,"1761232239798,jump,1761232247164,jingle,1761232254317,clarinet,1761232256727,oboe,1761232259467,bassoon,1761232263417,flute,1761232266173,piccolo,1761232268376,drum,1761232270494,kalimba,1761232272560,cymbal,1761232276359,piano,1761232279865,saxophone,1761232286133,trumpet,1761232288835,trombone ,1761232292708,jenga,1761232297977","1761232301490,hand,1761232308611,hang,1761232312254,half,1761232313860,heart,1761232315657,huge,1761232317744,hung,1761232319886,howl,1761232322049,hope,1761232325362,hole,1761232326224,hoard,1761232328650,home,1761232331306,hustle,1761232334796,hassle,1761232336656,harp,1761232340675,ham,1761232343757,hater,1761232345637,haste,1761232347066,hunch,1761232349483,hunt,1761232351526,hunter,1761232352838,hun,1761232359213",,,,,,,"1761232372845,finch,1761232378857,falcon,1761232379905,fish,1761232395268,flamingo,1761232420493","1761232437981,pingpong,1761232443990,puzzle,1761232457342",,,,
R_7v0KTrgyO3g0wy5,TRUE,FALSE,"thriller,horror,action,comedy",9.825,10.215,60.109,2,3.203,3.203,60.106,1,"yellow,yonder,yes",1.252,1.252,60.007,1,2.173,2.173,60.008,1,"eyeliner,eyeshadow",1.803,1.803,60.007,1,1.163,1.163,60.008,1,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",1.871,1.871,60.106,1,1.479,1.479,60.006,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,Female,,White,,No,Yes,none,No,at one point but I just did not read the instructions correctly ,I have ADHD if that helps,46063,"1761586783676,shirt,1761586800134,shorts,1761586802574,pants,1761586805046,gloves,1761586808629,scarf,1761586810256,shoes,1761586813244,socks,1761586816578,sneakers,1761586819110,boots,1761586821790,rainboots,1761586824299,bra,1761586829211,underwear,1761586831582,tank top,1761586835050","1761586847843,strawberries,1761586854696,blueberries,1761586856987,muffins,1761586859109,yogurt,1761586860999,bagels,1761586862853,bread,1761586865033,cream cheese,1761586869053,pasta,1761586873038,pizza,1761586874786,salad,1761586876315,cucumbers,1761586878209,carrots,1761586881437,hummus,1761586883699,bacon,1761586885945,steak,1761586887576,chicken,1761586889807,pork,1761586891771,broccili,1761586896134,potatoes,1761586899502,french fries,1761586904230,burger,1761586907325",,,,,,,"1761586931994,fat,1761586935662,fur,1761586938746,forever,1761586941769,find,1761586944052,finish,1761586946407,fix,1761586948608,fin,1761586950424,flint,1761586952053,finder,1761586956550,finders,1761586958232,findle,1761586961472,fold,1761586964032,free,1761586965938,from,1761586968544,for,1761586969513,ferry,1761586972012,fern,1761586975074,freak,1761586980038,freaky,1761586981970,friendly,1761586984715,friend,1761586986510,formal,1761586989373","1761586994777,push,1761586998307,plum,1761587001880,purr,1761587004222,pore,1761587006527,pores,1761587008009,prick,1761587017243,prom,1761587019839,pee,1761587021892,period,1761587023721,post,1761587025862,postpartdum,1761587029222,please,1761587033403,poop,1761587035788,pipe,1761587038861,people,1761587041835,pet,1761587044647,pediatrics,1761587050946",,,,,,,"1761587261831,nice,1761587267222,nips,1761587269434,neat,1761587272188,nicatine,1761587277175,number,1761587282456,new,1761587284293,newhouse,1761587288361,couch,1761587291723,chair,1761587292724,cushion,1761587295637,chair,1761587297281,bench,1761587298685,foot rest,1761587302962,autman,1761587306820,lamp,1761587311453,blanket,1761587313861,niche,1761587316713,nupes,1761587319482","1761587324031,apple,1761587333523,and,1761587334360,astronomy,1761587338079,amplitude,1761587342542,are,1761587345833,ate,1761587346820,after,1761587349514,ape,1761587354317,hand,1761587357734,feet,1761587359592,legs,1761587362195,head,1761587364108,toes,1761587365455,forearm,1761587372447,heart,1761587373911,lungs,1761587375894,autoshop,1761587383143",,,,,,,"1761587073665,jazz,1761587078348,jamboreen,1761587105280","1761587136597,hammer,1761587139328,handle,1761587161256,hug,1761587170240",,,,,,
R_3ttg2JdXGasluxD,TRUE,FALSE,"thriller,horror,action,comedy",2.131,2.131,60.009,1,1.781,1.781,60.108,1,"yellow,yonder,yes",3.24,3.24,60.009,1,1.949,1.949,60.11,1,"eyeliner,eyeshadow",3.365,3.365,60.107,1,4.537,4.537,60.009,1,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",3.045,3.045,60.009,1,3.253,3.253,60.009,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Female,,White,,No,Yes,none,No,no ,none,45719,"1761588342119,shirt,1761588347585,socks,1761588349759,pants,1761588354248,bra,1761588358523,underwear,1761588361441,hat,1761588365278,gloves,1761588367543,shoes,1761588371451,jacket,1761588378190,sweatpants,1761588389120,sweatshirt,1761588392056,sweater,1761588396923,tanktop,1761588400984","1761588405599,apple,1761588413789,taco,1761588416296,fruit,1761588425642,hashbrowns,1761588433035,lettuce,1761588435325,corn,1761588437514,tomato,1761588440003,bread,1761588443601,pasta,1761588445878,sauce,1761588447742,pickle,1761588460642,cucumber,1761588463460",,,,,,,"1761588480455,fast,1761588485388,food,1761588487467,fault,1761588489937,finger,1761588495222,funny,1761588512275,function,1761588517173,figure,1761588523605,funky,1761588526856,furious,1761588532768,future,1761588537948","1761588543532,person,1761588548022,pester,1761588550042,pursure,1761588552448,purse,1761588556601,perfect,1761588559462,place,1761588567445,paradise,1761588571246,palace,1761588573989,pastor,1761588578104,picture,1761588584706,pedicure,1761588587486,prediction,1761588594821,pass,1761588598187,pickle,1761588602009",,,,,,,"1761588775209,no ,1761588781108,couch ,1761588782819,chair ,1761588784932,next,1761588792101,November ,1761588800035,bed ,1761588804602,net,1761588808263,nature ,1761588811547,nurture ,1761588819033","1761588837469,apple,1761588842716,arm ,1761588844207,leg,1761588848694,head,1761588850854,appointment,1761588856518,appartment ,1761588860607,actor,1761588865004,fingers,1761588870899,toes,1761588873113,knee,1761588874823,action,1761588878480,after,1761588883607,arch,1761588890657,ask,1761588894432",,,,,,,"1761588629300,jing,1761588669289,jaw harp,1761588674934","1761588691681,hoe,1761588699117,hose,1761588702222,hammer ,1761588717143,hand drill,1761588720291,hacksaw,1761588724975,handle,1761588739280",,,,,,
R_3TsJghSCkHXHkg3,TRUE,FALSE,"thriller,horror,action,comedy",1.063,1.063,60.005,1,1.608,1.608,60.006,1,"yellow,yonder,yes",1.375,1.375,60.006,1,1.769,1.769,60.004,1,"eyeliner,eyeshadow",1.535,1.535,60.005,1,1.636,1.636,60.006,1,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",2.417,2.417,60.006,1,2.55,46.066,60.007,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,Female,,White,,No,Yes,n/A,No,No ,n/a,45389,"1761588815309,shirt,1761588823606,pants,1761588826069,shoes,1761588827146,scarf,1761588829435,sweatshirt,1761588835762,sweater,1761588838834,jeans,1761588843390,socks,1761588848381,hat,1761588851224,tank top,1761588855103,bra,1761588859186,shorts,1761588864121,crewneck,1761588869073","1761588878314,apple ,1761588881284,pasta,1761588883426,pizza,1761588893119,eggs,1761588896859,blueberries,1761588905353,oranges,1761588908757,peas,1761588917822,carrot,1761588922615,lentil ,1761588926866,soup,1761588935213,toast,1761588938229",,,,,,,"1761588947846,free,1761588952302,freedom,1761588954411,fun,1761588959423,funny,1761588961175,forensic,1761588964283,forward,1761588967630,friend,1761588991650,forclose,1761588995042","1761589011183,purple,1761589014447,pinapple,1761589017112,princess,1761589020550,prince,1761589024548,place,1761589027150,plant,1761589029991,portfolio ,1761589044828,prme,1761589055224,prime,1761589057884,port,1761589059215,pleasure,1761589063094,pea,1761589070236",,,,,,,"1761589238316,number ,1761589243676,couch ,1761589250807,lamp ,1761589253677,chair ,1761589255087,normal ,1761589256780,near,1761589261177,bed ,1761589264897,normal ,1761589272016,name,1761589280885","1761589301099,elbow,1761589306845,leg,1761589308260,ear,1761589309225,eye,1761589310028,apple,1761589313447,able,1761589315501,nose,1761589319198,knee,1761589324184,foot ,1761589327557,forearm,1761589347877",,,,,,,,"1761589148582,hammer,1761589151624,hinge,1761589206520",,,,,,
R_17VW9ViY7FCiAPb,TRUE,FALSE,"thriller,horror,action,comedy",2.376,2.376,60.112,1,1.353,1.853,60.007,2,"yellow,yonder,yes",1.105,1.789,60.012,2,1.212,1.212,60.006,1,"eyeliner,eyeshadow",1.383,5.847,60.112,3,1.406,1.406,60.008,1,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",1.471,1.471,60.013,1,4.313,5.115,60.021,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Female,,White,,No,Yes,none,No,no,none,45317,"1761590269616,pants,1761590276707,sweatshirts ,1761590278711,jeans,1761590280590,leggings ,1761590282241,tshirt,1761590283801,tank top,1761590286735,jacket,1761590291799,joggers,1761590294837","1761590363235,apples,1761590375504,pear,1761590376477,salmon ,1761590380872,chicken ,1761590382438,rice,1761590384672,salad ,1761590389029,tomatoes ,1761590392661,potatoes,1761590394398,bagel ,1761590398623,fruit,1761590400980,mac n cheese ,1761590406129,pasta ,1761590407323,french fries ,1761590413588",,,,,,,"1761590430983,fruit ,1761590434617,french fries ,1761590436862,feather ,1761590446810,feet ,1761590449040,future ,1761590453037","1761590499381,people ,1761590502658,popcorn ,1761590503968,pear ,1761590508184,pencil ,1761590511429,paper ,1761590519501",,,,,,,"1761590739831,nothing ,1761590745987,couch ,1761590747411,chair ,1761590753189,nice,1761590758305,desks ,1761590776873,beds,1761590778852,dressers ,1761590782527,bookcases,1761590788302","1761590809752,apple,1761590817087,arm ,1761590819014,leg ,1761590822669,head ,1761590824428,elbow ,1761590826797,neck ,1761590830610,feet ,1761590834184,eyes ,1761590836813,ears ,1761590838650,fingers ,1761590842319,toes,1761590843195,active ,1761590848198,actual ,1761590849612,another,1761590853879",,,,,,,,"1761590637195,hammer ,1761590640225,handsaw,1761590642539",,,,,,
R_5OBnWJVcXfoOwhw,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thriller,horror,action,comedy",0,0,60.047,0,0,0,60.009,0,"yellow,yonder,yes",0,0,60.007,0,0,0,60.107,0,"eyeliner,eyeshadow",0,0,60.008,0,19.765,26.88,60.002,2,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",0,0,60.106,0,0,0,60.107,0,29,Female,,Asian,,No,Yes,n/a,No,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3rAeabMXcaicA0n,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thriller,horror,action,comedy",0,0,60.103,0,0,0,60.007,0,"yellow,yonder,yes",0,0,60.004,0,0,0,60.103,0,"eyeliner,eyeshadow",0,0,60.166,0,0,0,60.001,0,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",0,0,60.007,0,0,0,60.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,Female,,Asian,,No,Yes,n/a,No,nn/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_57KEaMIAcCl2XAV,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thriller,horror,action,comedy",4.429,4.429,60.012,1,1.752,1.752,60.205,1,"yellow,yonder,yes",1.558,1.558,60.01,1,1.432,1.432,60.012,1,"eyeliner,eyeshadow",1.744,1.744,60.11,1,1.895,1.895,60.003,1,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",1.842,1.842,60.008,1,6.888,6.888,60.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Female,,White,,No,Yes,no,No,no,no,45627,,,,,"1761594624176,trumpet,1761594634345,guitar,1761594638748,banjo,1761594641244,flute,1761594643420,trombone,1761594645551,baritone,1761594648059,piano,1761594650486,electric guitar,1761594654207,electric piano,1761594657019,acoustic guitar,1761594660215,base,1761594678649,violin,1761594680218","1761594686305,hammer,1761594689624,wrench,1761594690970,nails,1761594695477,nuts,1761594696398,screws,1761594697838,mallet,1761594703795,chainsaw,1761594705352,saw,1761594706392,saw,1761594707741,nail gun,1761594715705,drill,1761594719349,electric drill,1761594723729,screwdriver,1761594726030",,,,,,,"1761594768059,no,1761594770766,none,1761594771725,nobody,1761594776881,nanny,1761594780001,native,1761594794192,nor,1761594803845,normal,1761594805255,neither,1761594809754,nine,1761594813638,nineteen,1761594817732,name,1761594827979","1761594830074,allignment,1761594839649,alliance,1761594840851,ally,1761594842279,allibi,1761594846388,allimony,1761594848841,anatomy,1761594856064,astronomy,1761594857835,antagonizing,1761594861438,ant,1761594864799,arms,1761594882477",,,,,,,"1761595066343,elephant,1761595077056,fiber,1761595078763,fan,1761595080305,forever,1761595087330,for,1761595088297,falling,1761595092233,fake,1761595095904,face,1761595098814,fair,1761595100066,fare,1761595101360,fate,1761595102840,flute,1761595106177,fight,1761595111324,five,1761595117430,giraffe,1761595122212,lion,1761595124602,tiger,1761595125944","1761595129462,pony,1761595141060,buzz light year,1761595148206,xylophone,1761595155114,pair,1761595158008,pardon,1761595160710,punt,1761595165106,port,1761595167057,pods,1761595171648,pedophile,1761595176154,pink,1761595181911,price,1761595187040",,,,,,,"1761594905105,shirt,1761594910916,skirt,1761594914795,scarf,1761594917913,shoes,1761594924270","1761594967472,beef,1761594973294,boar,1761594975921,beans,1761594983377,beets,1761595005448",,
R_5wGNkNLDphz7LPP,TRUE,FALSE,"thriller,horror,action,comedy",3.948,3.948,60.012,1,5.093,5.093,60.007,1,"yellow,yonder,yes",2.551,2.551,60.128,1,3.741,3.741,60.022,1,"eyeliner,eyeshadow",1.552,1.552,60.12,1,9.395,9.395,60.113,1,"quintessential,quick,triangle,quadrangle,rectangle,quadrilateral",4.102,4.102,60.016,1,2.831,2.831,60.022,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Male,,White,,Yes,Yes,none,No,no,"I felt that when I had another option other than name words starting with the letter b for example, I would begin to blank on words that began with b and fixate on the other option.",45748,"1761594791294,shirt,1761594802700,pants,1761594811156,shorts,1761594815168,sweater,1761594820333,jeans,1761594825701,hat,1761594831396,sock,1761594835789,underwear,1761594841962,shoe,1761594848631","1761594855220,pizza,1761594862202,steak,1761594864049,green beans,1761594868153,carrot,1761594873029,french fries,1761594882276,chicken,1761594884673,salmon,1761594888751,haddock,1761594893609,pie,1761594897039,cake,1761594898926,cookie,1761594900941,lemon,1761594905956,apple,1761594907495,orange,1761594910412,grape,1761594912497",,,,,,,"1761594932658,food,1761594938070,friend,1761594939988,fright,1761594945301,fight,1761594947607,freedom,1761594955648,fall,1761594959588,fool,1761594962747,fat,1761594978785,far,1761594981254,fart,1761594984064,fun,1761594987603","1761594996460,pain,1761595003059,pry,1761595005510,pleasure,1761595008160,plenty,1761595010894,pi,1761595012818,pie,1761595014965,ponder,1761595018377,plane,1761595022326,pilot,1761595025558,pole,1761595027884,poll,1761595030568,plumber,1761595040221,peasent,1761595049519",,,,,,,"1761595309673,naughty,1761595317657,night,1761595319874,never,1761595321878,nile,1761595323903,number,1761595325946,next,1761595329723,names,1761595331404,numbers,1761595333786,chair,1761595335610,couch,1761595337510,table,1761595341423,not,1761595352066,rug,1761595362442","1761595372693,axle,1761595380588,arm,1761595386955,arest,1761595392372,leg,1761595400127,chest,1761595402105,head,1761595403842,foot,1761595405293,toe,1761595406336,finger,1761595407729,brain,1761595410287,eyes,1761595415885,skin,1761595422244,hair,1761595423707",,,,,,,"1761595069212,jingle,1761595099496,jew harp,1761595110361","1761595131994,hammer,1761595143402,horn,1761595162988,harpoon,1761595166272,hex wrench,1761595175784,hedge trimmer,1761595180280,hairbrush,1761595187514",,,,,,
